School,Year,G,W,L,W-L%,SRS,SOS,,W,L,,W,L,,W,L,,Tm.,Opp.,,Pace,ORtg,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,eFG%,TOV%,ORB%,FT/FGA
Arizona NCAA,2015-2016,34,25,9,0.735,18.79,7.23,,12,6,,17,1,,5,5,,2735,2342,,69.8,112.8,0.438,0.294,0.575,56.5,51.3,6.8,11.3,0.536,15.7,34.9,0.316
Arizona State,2015-2016,32,15,17,0.469,8.28,8.96,,5,13,,11,6,,3,9,,2345,2367,,69.8,104.2,0.378,0.394,0.518,50.4,50.9,7.6,7.3,0.481,14.5,31.5,0.260
Arkansas,2015-2016,32,16,16,0.500,10.23,6.76,,9,9,,13,4,,3,8,,2501,2390,,71.3,107.5,0.376,0.273,0.533,50.0,58.7,10.0,13.8,0.497,13.2,30.9,0.261
Arkansas State,2015-2016,31,11,20,0.355,-7.48,-2.37,,7,13,,9,6,,2,14,,2282,2353,,72.7,99.7,0.413,0.307,0.514,49.7,49.5,6.9,10.9,0.464,15.2,28.1,0.303
Arkansas-Pine Bluff,2015-2016,33,8,25,0.242,-19.31,-5.52,,6,12,,3,6,,4,17,,1867,2322,,65.3,86.3,0.301,0.387,0.474,44.6,47.0,10.9,10.8,0.450,20.8,27.7,0.184
Army,2015-2016,33,19,14,0.576,-7.32,-8.13,,9,9,,7,8,,11,6,,2539,2474,,72.2,104.2,0.315,0.421,0.530,52.1,56.0,6.7,8.3,0.500,15.8,31.5,0.218
Auburn,2015-2016,31,11,20,0.355,0.15,7.54,,5,13,,8,7,,2,11,,2192,2421,,72.5,97.1,0.410,0.439,0.504,47.2,48.6,7.4,10.4,0.473,16.4,27.9,0.259
Austin Peay NCAA,2015-2016,36,18,18,0.500,-6.04,-2.98,,7,9,,7,7,,7,9,,2740,2765,,70.5,106.4,0.457,0.315,0.549,51.8,50.7,9.7,7.7,0.516,16.8,33.0,0.306
Ball State,2015-2016,35,21,14,0.600,0.11,-2.98,,10,8,,13,6,,6,8,,2479,2338,,66.2,104.8,0.349,0.426,0.554,51.7,59.9,8.1,10.0,0.525,17.2,27.9,0.242
Baylor NCAA,2015-2016,34,22,12,0.647,16.13,9.76,,10,8,,15,5,,6,5,,2621,2366,,67.6,112.8,0.375,0.286,0.555,55.6,64.6,11.6,11.2,0.518,15.5,40.1,0.272
Belmont,2015-2016,32,20,12,0.625,1.19,-2.10,,12,4,,11,1,,8,10,,2638,2510,,72.8,112.8,0.352,0.504,0.611,49.3,59.5,6.2,6.3,0.586,17.3,26.1,0.255
Bethune-Cookman,2015-2016,32,14,18,0.438,-14.35,-9.18,,10,6,,9,2,,5,13,,2258,2330,,68.2,102.3,0.309,0.407,0.510,48.5,46.4,8.9,15.3,0.478,15.8,32.9,0.213
Binghamton,2015-2016,30,8,22,0.267,-14.08,-6.35,,5,11,,5,9,,3,13,,1827,2059,,67.4,90.0,0.362,0.371,0.483,48.0,52.9,7.9,6.4,0.443,18.1,25.2,0.247
Boise State,2015-2016,32,20,12,0.625,7.23,3.13,,11,7,,14,2,,5,7,,2480,2246,,70.5,109.1,0.406,0.424,0.559,51.3,51.1,9.2,5.8,0.523,14.4,28.5,0.288
Boston College,2015-2016,32,7,25,0.219,-1.61,7.67,,0,18,,6,11,,0,10,,1959,2256,,67.0,91.0,0.258,0.407,0.498,45.8,57.2,8.4,8.1,0.475,18.0,21.8,0.168
Boston University,2015-2016,34,19,15,0.559,-6.79,-6.37,,11,7,,9,6,,10,9,,2483,2464,,69.4,104.1,0.363,0.395,0.559,50.7,53.1,8.6,10.2,0.526,17.4,27.1,0.260
Bowling Green State,2015-2016,34,16,18,0.471,-5.88,-1.85,,5,13,,7,8,,7,8,,2400,2457,,69.4,101.8,0.398,0.294,0.528,50.6,46.9,8.9,9.2,0.497,15.9,28.7,0.261
Bradley,2015-2016,32,5,27,0.156,-10.91,3.70,,3,15,,4,11,,1,12,,1793,2238,,67.3,82.7,0.393,0.370,0.473,49.1,48.2,6.5,7.7,0.431,22.4,24.9,0.261
Brigham Young,2015-2016,37,26,11,0.703,12.36,2.36,,13,5,,17,2,,6,6,,3093,2692,,74.0,112.6,0.349,0.364,0.560,53.0,55.7,9.3,11.5,0.532,13.6,31.0,0.241
Brown,2015-2016,28,8,20,0.286,-8.05,-2.82,,3,11,,7,6,,1,13,,2040,2155,,70.5,101.5,0.369,0.393,0.534,48.3,59.4,7.5,10.2,0.498,16.4,26.5,0.259
Bryant,2015-2016,31,8,23,0.258,-18.58,-6.71,,5,13,,4,10,,4,13,,2018,2361,,68.4,94.4,0.268,0.342,0.498,46.3,55.0,8.2,7.4,0.475,17.2,26.3,0.172
Bucknell,2015-2016,31,17,14,0.548,-2.09,-5.89,,14,4,,8,7,,9,7,,2448,2288,,71.5,108.2,0.433,0.357,0.568,51.6,58.8,9.0,8.5,0.530,16.4,29.8,0.309
Buffalo NCAA,2015-2016,35,20,15,0.571,1.34,0.90,,10,8,,10,5,,5,9,,2709,2634,,72.6,105.9,0.414,0.370,0.540,51.7,48.2,9.4,9.2,0.499,15.9,32.2,0.294
Butler NCAA,2015-2016,33,22,11,0.667,16.46,7.55,,10,8,,13,3,,5,5,,2638,2344,,69.8,114.0,0.393,0.305,0.564,52.3,51.0,9.8,8.9,0.526,12.5,32.1,0.287
Cal Poly,2015-2016,30,10,20,0.333,-3.49,0.90,,4,12,,5,7,,3,12,,2171,2255,,67.8,104.9,0.345,0.376,0.515,49.8,56.3,7.9,8.2,0.482,12.7,30.1,0.233
Cal State Bakersfield NCAA,2015-2016,33,24,9,0.727,2.58,-5.15,,11,3,,14,1,,7,7,,2405,2104,,68.4,105.8,0.374,0.270,0.527,52.8,59.0,11.6,14.2,0.497,15.1,34.6,0.245
Cal State Fullerton,2015-2016,30,10,20,0.333,-7.12,-0.76,,3,13,,5,8,,5,9,,2104,2227,,70.0,99.8,0.436,0.342,0.512,50.5,43.6,7.0,4.5,0.467,16.0,29.8,0.302
Cal State Northridge,2015-2016,30,10,20,0.333,-6.85,-0.85,,5,11,,5,7,,4,12,,2143,2261,,71.4,98.1,0.427,0.247,0.517,48.6,56.8,9.3,7.9,0.469,16.9,27.4,0.306
California NCAA,2015-2016,34,23,11,0.676,15.39,7.87,,12,6,,18,0,,4,7,,2545,2289,,68.2,108.5,0.417,0.337,0.550,54.5,48.3,5.9,10.9,0.522,15.3,32.6,0.274
Campbell,2015-2016,30,12,18,0.400,-11.07,-6.67,,5,13,,7,9,,5,8,,2207,2203,,70.0,104.7,0.413,0.404,0.552,46.6,46.4,10.2,6.2,0.512,15.0,23.3,0.296
Canisius,2015-2016,33,14,19,0.424,-5.62,-3.77,,8,12,,7,7,,4,11,,2526,2587,,68.9,108.3,0.369,0.415,0.533,47.6,55.1,8.5,7.6,0.490,13.5,31.0,0.274
Central Arkansas,2015-2016,28,7,21,0.250,-15.17,-6.81,,6,12,,4,6,,2,14,,2110,2344,,73.7,102.2,0.419,0.300,0.531,50.4,50.4,7.4,9.4,0.499,17.0,31.3,0.276
Central Connecticut State,2015-2016,29,4,25,0.138,-22.35,-9.24,,3,15,,3,11,,1,14,,1888,2268,,68.9,93.3,0.311,0.282,0.483,48.8,50.0,6.3,9.0,0.448,17.1,29.9,0.211
Central Michigan,2015-2016,33,17,16,0.515,-0.67,-1.30,,10,8,,13,4,,4,8,,2495,2401,,67.4,111.8,0.310,0.467,0.554,48.3,50.9,6.9,7.1,0.524,11.9,27.3,0.223
Charleston Southern,2015-2016,30,9,21,0.300,-10.92,-2.59,,5,13,,6,8,,3,12,,2146,2253,,70.0,101.4,0.283,0.448,0.523,48.9,49.0,7.2,6.0,0.506,15.6,27.0,0.176
Charlotte,2015-2016,33,14,19,0.424,-3.14,-1.72,,9,9,,8,7,,5,8,,2584,2631,,72.1,107.1,0.332,0.337,0.540,49.9,52.3,8.5,5.5,0.510,14.2,29.7,0.231
Chattanooga NCAA,2015-2016,35,29,6,0.829,3.24,-3.46,,15,3,,13,1,,10,4,,2652,2364,,68.1,110.5,0.413,0.371,0.565,52.3,56.2,11.3,13.1,0.524,15.7,32.6,0.304
Chicago State,2015-2016,32,4,28,0.125,-17.52,-1.38,,0,14,,4,9,,0,15,,2140,2478,,72.0,92.9,0.287,0.376,0.472,47.7,49.1,10.7,9.3,0.440,16.8,31.0,0.192
Cincinnati NCAA,2015-2016,33,22,11,0.667,15.19,5.25,,12,6,,14,3,,6,6,,2418,2090,,65.5,108.9,0.332,0.366,0.527,53.2,59.7,11.6,15.5,0.493,13.7,36.6,0.234
Clemson,2015-2016,31,17,14,0.548,12.03,6.87,,10,8,,13,4,,3,8,,2159,1999,,63.7,108.5,0.333,0.393,0.540,50.4,54.6,9.0,14.2,0.506,13.6,30.4,0.241
Cleveland State,2015-2016,32,9,23,0.281,-9.17,0.09,,4,14,,5,9,,3,10,,1947,2169,,65.9,91.9,0.308,0.308,0.486,48.6,46.4,9.3,8.1,0.453,18.7,30.1,0.209
Coastal Carolina,2015-2016,33,21,12,0.636,-1.85,-4.22,,12,6,,14,4,,7,5,,2410,2196,,68.3,106.6,0.361,0.375,0.539,52.4,46.4,8.6,9.7,0.511,15.4,31.6,0.240
Colgate,2015-2016,30,13,17,0.433,-8.61,-6.06,,9,9,,8,4,,5,13,,2093,2145,,65.4,104.9,0.292,0.429,0.549,47.7,53.3,9.2,7.2,0.526,16.1,27.4,0.198
College of Charleston,2015-2016,31,17,14,0.548,2.37,0.04,,8,10,,10,5,,6,8,,2028,1921,,65.2,99.6,0.330,0.346,0.510,50.8,50.0,10.9,7.4,0.480,16.5,30.0,0.220
Colorado NCAA,2015-2016,34,22,12,0.647,12.04,7.64,,10,8,,16,1,,4,7,,2576,2407,,70.8,106.3,0.398,0.319,0.534,55.7,53.3,7.3,11.6,0.488,15.8,35.3,0.293
Colorado State,2015-2016,34,18,16,0.529,2.31,1.53,,8,10,,12,5,,3,8,,2700,2626,,69.3,111.3,0.417,0.433,0.545,53.6,51.8,5.4,6.2,0.504,13.8,33.7,0.299
Columbia,2015-2016,35,25,10,0.714,3.45,-2.55,,10,4,,18,4,,7,6,,2670,2399,,66.7,113.1,0.375,0.450,0.571,51.8,57.6,9.3,10.3,0.537,13.9,30.2,0.270
Connecticut NCAA,2015-2016,36,25,11,0.694,15.89,6.28,,11,7,,14,3,,6,4,,2631,2285,,66.1,109.0,0.296,0.336,0.555,51.1,51.8,8.7,14.0,0.516,14.0,28.5,0.235
Coppin State,2015-2016,31,9,22,0.290,-15.75,-6.06,,6,10,,5,7,,3,14,,2240,2497,,71.4,98.1,0.381,0.370,0.491,47.1,47.0,7.6,7.2,0.445,15.2,31.5,0.269
Cornell,2015-2016,28,10,18,0.357,-9.55,-1.04,,3,11,,5,8,,5,10,,1992,2193,,72.7,97.0,0.324,0.407,0.516,43.2,43.0,10.6,9.6,0.490,16.1,22.8,0.211
Creighton,2015-2016,35,20,15,0.571,13.69,6.44,,9,9,,14,5,,4,9,,2787,2533,,72.1,110.5,0.375,0.386,0.568,51.4,54.9,8.4,7.8,0.538,14.2,27.3,0.262
Dartmouth,2015-2016,28,10,18,0.357,-5.58,-3.29,,4,10,,8,6,,2,12,,1992,1989,,69.1,102.1,0.375,0.285,0.526,51.8,52.4,9.8,5.4,0.484,17.5,33.6,0.271
Davidson,2015-2016,33,20,13,0.606,5.74,5.14,,10,8,,15,1,,3,10,,2608,2576,,71.2,110.6,0.327,0.441,0.558,47.1,55.6,6.5,7.7,0.521,12.5,25.3,0.249
Dayton NCAA,2015-2016,33,25,8,0.758,11.34,4.76,,14,4,,14,3,,8,2,,2393,2176,,68.6,104.5,0.408,0.350,0.546,53.2,57.4,8.6,12.2,0.516,16.3,28.7,0.272
Delaware,2015-2016,30,7,23,0.233,-8.62,0.85,,2,16,,5,7,,2,15,,1986,2270,,67.4,97.8,0.422,0.311,0.498,50.7,47.7,5.3,9.2,0.453,15.3,29.5,0.289
Delaware State,2015-2016,32,7,25,0.219,-20.88,-6.85,,5,11,,6,7,,1,17,,1980,2336,,67.3,91.3,0.295,0.385,0.478,44.8,51.7,8.0,8.8,0.455,17.7,28.0,0.182
Denver,2015-2016,31,16,15,0.516,-3.34,-3.24,,7,9,,8,7,,6,6,,2021,2024,,62.7,104.0,0.366,0.423,0.594,45.2,64.3,10.2,7.4,0.557,19.2,20.1,0.282
DePaul,2015-2016,31,9,22,0.290,0.83,8.34,,3,15,,5,9,,3,10,,2092,2325,,68.4,98.2,0.365,0.290,0.527,50.6,48.7,7.0,9.2,0.494,18.8,30.7,0.248
Detroit Mercy,2015-2016,31,16,15,0.516,-2.44,-0.82,,9,9,,11,4,,4,10,,2595,2567,,75.7,110.2,0.412,0.337,0.563,51.4,45.5,9.0,11.2,0.529,15.5,32.4,0.288
Drake,2015-2016,31,7,24,0.226,-5.15,0.92,,2,16,,5,9,,0,12,,2093,2230,,66.0,101.1,0.343,0.341,0.549,50.3,51.4,5.6,5.4,0.515,18.1,25.6,0.248
Drexel,2015-2016,31,6,25,0.194,-5.42,1.88,,3,15,,3,9,,2,12,,1958,2183,,65.6,95.9,0.368,0.300,0.484,48.0,56.7,6.9,10.0,0.443,14.6,28.3,0.252
Duke NCAA,2015-2016,36,25,11,0.694,19.23,10.59,,11,7,,15,3,,5,4,,2920,2609,,68.4,117.7,0.405,0.398,0.573,49.5,48.6,9.1,9.8,0.537,12.2,33.0,0.293
Duquesne,2015-2016,34,17,17,0.500,1.41,1.35,,6,12,,10,6,,4,8,,2704,2677,,73.6,107.2,0.339,0.429,0.566,51.1,55.9,6.3,9.7,0.540,16.5,28.1,0.234
East Carolina,2015-2016,32,12,20,0.375,-0.38,3.22,,4,14,,8,8,,3,10,,2186,2301,,67.0,99.9,0.346,0.382,0.524,48.5,63.9,8.4,5.5,0.490,16.9,28.8,0.241
East Tennessee State,2015-2016,36,24,12,0.667,-1.49,-2.29,,14,4,,13,2,,8,8,,2813,2687,,71.0,108.9,0.363,0.365,0.562,49.9,45.4,9.3,10.3,0.530,15.6,29.1,0.258
Eastern Illinois,2015-2016,30,13,17,0.433,-8.35,-3.52,,9,7,,9,5,,4,9,,2145,2213,,68.3,103.0,0.338,0.382,0.532,46.3,54.6,8.5,6.3,0.507,15.3,27.3,0.222
Eastern Kentucky,2015-2016,31,15,16,0.484,-3.53,-3.86,,6,10,,10,6,,5,10,,2497,2453,,73.4,109.8,0.398,0.371,0.597,47.7,57.3,9.6,8.3,0.564,17.9,27.2,0.290
Eastern Michigan,2015-2016,33,18,15,0.545,-0.14,1.24,,9,9,,14,3,,4,11,,2553,2460,,72.5,106.0,0.435,0.307,0.539,48.6,43.3,13.0,10.5,0.494,15.2,32.0,0.314
Eastern Washington,2015-2016,34,18,16,0.529,-4.47,-6.03,,10,8,,11,2,,5,12,,2769,2617,,70.4,115.7,0.361,0.465,0.594,49.4,46.7,8.4,9.0,0.573,14.1,27.5,0.247
Elon,2015-2016,32,16,16,0.500,-0.67,0.66,,7,11,,8,8,,8,7,,2429,2413,,71.7,105.5,0.308,0.456,0.545,49.3,56.4,7.6,5.2,0.523,15.6,28.0,0.204
Evansville,2015-2016,34,25,9,0.735,8.10,-0.39,,12,6,,13,3,,8,4,,2526,2221,,68.9,107.0,0.470,0.250,0.575,52.2,67.7,7.5,11.1,0.534,16.3,24.8,0.340
Fairfield,2015-2016,33,19,14,0.576,-3.84,-3.14,,12,8,,11,5,,7,7,,2522,2545,,72.2,103.8,0.326,0.415,0.548,46.1,57.5,8.8,10.2,0.513,15.7,24.8,0.241
FDU NCAA,2015-2016,33,18,15,0.545,-10.90,-8.31,,11,7,,9,6,,9,8,,2558,2600,,72.4,105.8,0.327,0.324,0.546,46.3,50.8,10.3,7.2,0.517,15.3,28.6,0.228
Florida,2015-2016,36,21,15,0.583,14.69,9.19,,9,9,,12,4,,6,9,,2677,2479,,70.1,105.7,0.395,0.371,0.516,51.3,51.6,9.3,10.6,0.484,13.5,32.9,0.256
Florida A&M,2015-2016,29,8,21,0.276,-21.74,-10.67,,4,12,,6,6,,1,14,,1863,2128,,70.8,88.4,0.430,0.346,0.482,46.9,49.5,9.1,5.9,0.453,19.4,26.3,0.253
Florida Atlantic,2015-2016,33,8,25,0.242,-10.30,-1.72,,5,13,,5,7,,2,14,,2189,2445,,68.5,96.5,0.338,0.367,0.511,45.6,51.2,7.7,9.7,0.469,15.8,23.7,0.247
Florida Gulf Coast NCAA,2015-2016,35,21,14,0.600,-0.79,-3.82,,8,6,,16,4,,4,8,,2703,2473,,69.7,108.1,0.369,0.250,0.546,53.5,47.9,9.2,10.3,0.523,15.0,32.9,0.238
Florida International,2015-2016,32,13,19,0.406,-5.25,-4.81,,7,11,,7,9,,5,8,,2277,2242,,66.8,104.9,0.363,0.280,0.546,51.8,46.9,7.5,12.6,0.520,16.6,30.6,0.241
Florida State,2015-2016,34,20,14,0.588,12.16,8.16,,8,10,,11,4,,4,8,,2652,2516,,71.8,108.2,0.378,0.316,0.551,52.4,47.8,9.9,11.1,0.518,15.5,32.8,0.262
Fordham,2015-2016,31,17,14,0.548,1.87,-0.09,,8,10,,14,5,,3,7,,2206,2128,,68.3,102.9,0.336,0.403,0.545,51.3,62.4,12.3,12.3,0.518,17.8,30.2,0.229
Fresno State NCAA,2015-2016,35,25,10,0.714,5.27,2.24,,13,5,,16,2,,6,7,,2630,2475,,70.1,105.7,0.379,0.300,0.524,50.4,50.3,11.9,11.8,0.487,13.1,31.1,0.263
Furman,2015-2016,35,19,16,0.543,-2.83,-4.20,,11,7,,14,2,,3,12,,2487,2333,,66.3,107.2,0.417,0.421,0.557,53.2,50.1,9.3,9.7,0.522,17.4,33.4,0.290
Gardner-Webb,2015-2016,33,17,16,0.515,-6.92,-3.96,,10,8,,9,4,,5,11,,2476,2451,,71.0,104.6,0.344,0.396,0.522,50.8,50.7,11.2,9.5,0.495,15.6,33.2,0.225
George Mason,2015-2016,32,11,21,0.344,-1.79,3.62,,5,13,,7,8,,2,11,,2140,2313,,67.7,98.1,0.344,0.312,0.487,55.1,42.8,4.2,9.3,0.451,15.6,33.5,0.231
George Washington,2015-2016,38,28,10,0.737,11.43,4.24,,11,7,,16,3,,8,5,,2875,2602,,67.5,111.4,0.391,0.331,0.553,53.7,54.6,8.9,8.7,0.508,14.1,34.3,0.294
Georgetown,2015-2016,33,15,18,0.455,10.31,8.49,,7,11,,9,8,,4,8,,2430,2370,,69.2,105.3,0.379,0.414,0.554,50.8,60.0,7.8,11.5,0.512,16.8,28.3,0.285
Georgia,2015-2016,34,20,14,0.588,9.41,8.47,,10,8,,15,4,,3,9,,2401,2369,,68.2,102.8,0.435,0.316,0.526,52.0,53.1,7.0,14.6,0.480,16.4,32.4,0.308
Georgia Southern,2015-2016,31,14,17,0.452,-5.65,-3.14,,10,10,,10,4,,4,12,,2353,2307,,71.2,105.7,0.383,0.438,0.523,47.9,44.0,10.4,7.0,0.484,13.8,30.4,0.267
Georgia State,2015-2016,30,16,14,0.533,-2.80,-2.19,,9,11,,12,3,,4,10,,1971,1950,,65.1,99.2,0.374,0.273,0.524,46.9,49.9,10.1,9.9,0.488,15.7,24.7,0.258
Georgia Tech,2015-2016,36,21,15,0.583,12.51,9.95,,8,10,,14,5,,5,8,,2637,2545,,67.0,109.0,0.317,0.278,0.533,55.3,50.5,6.5,10.3,0.498,14.0,37.4,0.229
Gonzaga NCAA,2015-2016,36,28,8,0.778,16.92,4.23,,15,3,,11,4,,9,2,,2840,2360,,68.1,115.4,0.340,0.355,0.587,55.2,49.6,7.5,7.7,0.553,14.7,32.3,0.258
Grambling,2015-2016,31,7,24,0.226,-19.62,-8.48,,4,14,,5,7,,2,15,,1924,2110,,67.2,91.6,0.440,0.346,0.496,47.6,45.3,10.0,4.9,0.457,18.5,26.4,0.284
Grand Canyon,2015-2016,34,27,7,0.794,1.43,-5.60,,11,3,,18,2,,7,5,,2581,2316,,69.8,108.3,0.422,0.295,0.543,52.7,56.3,8.8,7.3,0.506,14.6,32.3,0.293
Green Bay NCAA,2015-2016,36,23,13,0.639,1.16,-0.67,,11,7,,11,3,,8,9,,3013,2880,,77.3,107.1,0.429,0.311,0.533,48.7,47.8,12.7,11.1,0.500,13.5,30.9,0.282
Hampton NCAA,2015-2016,32,21,11,0.656,-8.74,-8.45,,13,3,,9,2,,8,7,,2363,2370,,71.7,101.0,0.414,0.345,0.502,53.1,47.0,7.2,9.0,0.464,15.7,34.6,0.273
Hartford,2015-2016,33,10,23,0.303,-14.29,-5.69,,4,12,,4,12,,6,11,,2336,2588,,69.9,99.3,0.325,0.473,0.531,41.7,52.5,9.4,4.9,0.491,14.9,19.1,0.243
Harvard,2015-2016,30,14,16,0.467,-0.96,-0.25,,6,8,,8,5,,4,10,,2001,1985,,67.1,99.0,0.319,0.345,0.527,52.1,61.6,7.4,13.5,0.512,18.7,30.7,0.190
Hawaii NCAA,2015-2016,34,28,6,0.824,9.03,-1.04,,13,3,,16,3,,7,2,,2620,2267,,71.6,107.3,0.449,0.379,0.555,53.0,58.8,10.5,10.0,0.520,15.8,31.1,0.307
High Point,2015-2016,32,21,11,0.656,-0.52,-4.24,,13,5,,12,3,,8,7,,2473,2258,,67.7,113.2,0.367,0.263,0.569,50.3,55.8,11.7,8.5,0.528,13.6,31.8,0.280
Hofstra,2015-2016,34,24,10,0.706,5.02,0.77,,14,4,,11,2,,9,5,,2681,2509,,70.2,109.9,0.399,0.396,0.550,51.4,55.8,8.8,7.5,0.516,14.3,31.8,0.275
Holy Cross NCAA,2015-2016,35,15,20,0.429,-11.20,-6.11,,5,13,,8,6,,5,13,,2267,2445,,64.6,98.4,0.361,0.409,0.515,45.6,61.9,9.5,7.8,0.479,14.9,23.1,0.248
Houston,2015-2016,32,22,10,0.688,10.30,2.17,,12,6,,15,3,,6,5,,2476,2216,,66.3,114.5,0.344,0.321,0.553,51.5,45.9,8.8,10.1,0.522,12.9,35.7,0.242
Houston Christian,2015-2016,34,17,17,0.500,-10.39,-5.26,,10,8,,12,3,,4,11,,2604,2582,,72.3,105.9,0.441,0.295,0.566,51.2,52.4,7.4,9.5,0.526,17.9,30.6,0.316
Howard,2015-2016,32,12,20,0.375,-14.43,-8.33,,6,10,,8,7,,2,12,,2311,2433,,72.2,98.4,0.495,0.263,0.507,49.4,36.7,8.4,8.1,0.445,17.3,33.2,0.361
Idaho,2015-2016,34,21,13,0.618,-5.19,-5.88,,12,6,,11,4,,8,7,,2372,2251,,67.2,103.4,0.427,0.326,0.544,55.4,53.5,7.8,8.8,0.503,18.8,35.0,0.303
Idaho State,2015-2016,31,16,15,0.516,-9.83,-6.69,,11,7,,10,3,,5,10,,2297,2357,,71.9,103.1,0.396,0.389,0.547,48.1,49.4,10.1,8.0,0.506,16.3,25.5,0.288
Illinois,2015-2016,34,15,19,0.441,4.39,7.03,,5,13,,7,8,,2,8,,2452,2542,,68.6,102.5,0.305,0.383,0.537,46.0,53.7,8.3,5.2,0.502,13.5,21.5,0.227
Illinois State,2015-2016,32,18,14,0.563,3.40,2.59,,12,6,,13,3,,5,8,,2149,2114,,67.7,98.8,0.320,0.385,0.508,50.3,53.0,9.4,10.5,0.478,16.1,29.7,0.214
Illinois-Chicago,2015-2016,30,5,25,0.167,-14.52,-0.81,,3,15,,5,10,,0,13,,2019,2348,,72.7,91.1,0.443,0.245,0.464,50.5,49.8,7.6,13.0,0.425,17.2,32.4,0.274
Incarnate Word,2015-2016,29,17,12,0.586,-9.20,-6.20,,12,6,,10,3,,7,9,,2145,2140,,71.2,103.4,0.375,0.376,0.551,47.7,59.6,9.6,6.8,0.505,15.9,22.9,0.287
Indiana NCAA,2015-2016,35,27,8,0.771,19.59,6.90,,15,3,,17,0,,6,4,,2891,2447,,69.1,119.2,0.338,0.409,0.612,54.9,54.8,9.9,9.8,0.587,16.7,37.0,0.248
Indiana State,2015-2016,32,15,17,0.469,0.04,2.20,,8,10,,10,4,,2,11,,2170,2222,,70.0,95.7,0.420,0.380,0.496,50.4,47.6,8.1,7.2,0.450,16.2,27.6,0.291
Iona NCAA,2015-2016,33,22,11,0.667,3.59,-1.78,,16,4,,11,2,,8,6,,2628,2451,,72.5,109.5,0.324,0.440,0.566,49.7,60.0,10.3,10.6,0.538,15.4,29.2,0.230
Iowa NCAA,2015-2016,33,22,11,0.667,17.01,8.71,,12,6,,13,2,,6,5,,2561,2287,,69.1,111.5,0.330,0.355,0.546,50.6,57.7,9.7,12.5,0.513,12.6,31.8,0.237
Iowa State NCAA,2015-2016,35,23,12,0.657,16.93,10.16,,10,8,,14,2,,4,7,,2862,2625,,71.5,113.1,0.261,0.351,0.590,49.7,53.1,8.6,9.8,0.571,14.1,26.1,0.183
IU Indy,2015-2016,32,13,19,0.406,-5.86,0.11,,9,7,,9,2,,4,15,,2181,2362,,70.0,96.6,0.327,0.295,0.508,49.1,45.2,9.4,6.3,0.472,16.6,27.7,0.230
Jackson State,2015-2016,36,20,16,0.556,-8.66,-9.54,,12,6,,11,2,,7,13,,2455,2352,,68.3,98.1,0.298,0.354,0.487,51.4,49.6,11.2,10.6,0.462,15.0,32.6,0.188
Jacksonville,2015-2016,32,16,16,0.500,-9.34,-6.09,,8,6,,12,3,,4,11,,2444,2431,,72.2,105.0,0.322,0.360,0.534,50.4,46.4,8.9,7.6,0.506,13.8,27.5,0.219
